rank,company,ticker,cik,public_float_usd,public_float,tier
4408,CIK 1509223,,1509223,11700000,$12M,small
4409,OXBRIDGE RE HOLDINGS Ltd,OXBRW,1584831,11646248,$12M,small
4410,Workhorse Group Inc.,WKHS,1425287,11644380,$12M,small
4411,UPAY,UPYY,1677897,11616648,$12M,small
4412,Two Hands Corp,TWOH,1494413,11612621,$12M,small
4413,CapForce Inc.,CFOR,1293818,11600000,$12M,small
4414,"Cocrystal Pharma, Inc.",COCP,1412486,11600000,$12M,small
4415,"XERIANT, INC.",XERI,1481504,11600000,$12M,small
4416,Marblegate Capital Corp,MGTEW,1965052,11600000,$12M,small
4417,CIK 1634447,,1634447,11527776,$12M,small
4418,Plum Acquisition Corp. III,PLMJF,1845550,11480000,$11M,small
4419,HEALTHY CHOICE WELLNESS CORP.,HCWC,1948864,11400000,$11M,small
4420,"Citius Pharmaceuticals, Inc.",CTXR,1506251,11390000,$11M,small
4421,"Greenwave Technology Solutions, Inc.",GWAV,1589149,11335593,$11M,small
4422,Wetouch Technology Inc.,WETH,1826660,11325860,$11M,small
4423,ADDENTAX GROUP CORP.,ATXG,1650101,11300000,$11M,small
4424,"CERO THERAPEUTICS HOLDINGS, INC.",CEROW,1870404,11236525,$11M,small
4425,NextPlat Corp,NXPL,1058307,11200000,$11M,small
4426,"PALISADE BIO, INC.",PALI,1357459,11200000,$11M,small
4427,"Fluent, Inc.",FLNT,1460329,11200000,$11M,small
4428,Phio Pharmaceuticals Corp.,PHIO,1533040,11200000,$11M,small
4429,ZeroStack Corp.,ZSTK,1790169,11200000,$11M,small
4430,P3 Health Partners Inc.,PIIIW,1832511,11200000,$11M,small
4431,"BioRestorative Therapies, Inc.",BRTX,1505497,11199773,$11M,small
4432,Webstar Technology Group Inc.,WBSR,1645155,11151622,$11M,small
4433,CIK 1327273,,1327273,11123580,$11M,small
4434,INNOVATIVE DESIGNS INC,IVDN,1190370,11108160,$11M,small
4435,CIK 1604738,,1604738,11091012,$11M,small
4436,"NEXGEL, INC.",NXGLW,1468929,11032723,$11M,small
4437,"BioXcel Therapeutics, Inc.",BTAI,1720893,11021589,$11M,small
4438,"Vroom, Inc.",VRMWW,1580864,11000000,$11M,small
4439,"BullFrog AI Holdings, Inc.",BFRGW,1829247,11000000,$11M,small
4440,"SMITH MICRO SOFTWARE, INC.",SMSI,948708,10935493,$11M,small
4441,"Reborn Coffee, Inc.",REBN,1707910,10900000,$11M,small
4442,"MiNK Therapeutics, Inc.",INKT,1840229,10900000,$11M,small
4443,"RANGE IMPACT, INC.",RNGE,1438943,10896420,$11M,small
4444,CIK 1840292,,1840292,10800000,$11M,small
4445,"Vislink Technologies, Inc.",VISL,1565228,10700000,$11M,small
4446,CIK 1575295,,1575295,10684790,$11M,small
4447,Energous Corp,WATT,1575793,10682962,$11M,small
4448,"KonaTel, Inc.",KTEL,845819,10634006,$11M,small
4449,Rallybio Corp,RLYB,1739410,10600000,$11M,small
4450,Foxx Development Holdings Inc.,FOXXW,2013807,10549388,$11M,small
4451,GUIDED THERAPEUTICS INC,GTHP,924515,10518265,$11M,small
4452,Offerpad Solutions Inc.,OPADW,1825024,10500000,$10M,small
4453,BNB PLUS CORP.,BNBX,744452,10500000,$10M,small
4454,BRAINSTORM CELL THERAPEUTICS INC.,BCLI,1137883,10496980,$10M,small
4455,KIORA PHARMACEUTICALS INC,KPHMW,1372514,10465142,$10M,small
4456,CIK 1836176,,1836176,10407262,$10M,small
4457,HeartSciences Inc.,HSCSW,1468492,10400000,$10M,small
4458,Q32 Bio Inc.,FIXX,1661998,10400000,$10M,small
4459,Motorsport Games Inc.,MSGM,1821175,10362427,$10M,small
4460,CIK 1383088,,1383088,10325640,$10M,small
4461,QUOTEMEDIA INC,QMCI,1101433,10306172,$10M,small
4462,"ALPHA MODUS HOLDINGS, INC.",AMODW,1862463,10242462,$10M,small
4463,CIK 1138978,,1138978,10240619,$10M,small
4464,Mountain Crest Acquisition Corp. V,MCAGU,1859035,10232935,$10M,small
4465,"Scienture Holdings, Inc.",SCNX,1382574,10203000,$10M,small
4466,HyOrc Corp,HYOR,1070789,10200000,$10M,small
4467,"Solo Brands, Inc.",SBDS,1870600,10200000,$10M,small
4468,Nuvve Holding Corp.,NVVE,1836875,10143280,$10M,small
4469,Israel Acquisitions Corp,ISLWF,1915328,10133736,$10M,small
4470,"Cycurion, Inc.",CYCUW,1868419,10100000,$10M,small
4471,ASTROTECH Corp,ASTC,1001907,10083870,$10M,small
4472,"PARKS AMERICA, INC",PRKA,1297937,10080000,$10M,small
4473,CIK 1817640,,1817640,10009574,$10M,small
4474,YUNHONG GREEN CTI LTD.,YHGJ,1042187,10000000,$10M,small
4475,Bimergen Energy Corp,BESS-WT,1066764,10000000,$10M,small
4476,"Co-Diagnostics, Inc.",CODX,1692415,10000000,$10M,small
4477,"Myseum.AI, Inc.",MYSEW,1648960,9989568,$10M,small
4478,AIR INDUSTRIES GROUP,AIRI,1009891,9972403,$10M,small
4479,Lifeward Ltd.,LFWD,1607962,9971778,$10M,small
4480,"LUDWIG ENTERPRISES, INC.",LUDG,1960262,9916736,$10M,small
4481,CIK 1683252,,1683252,9910186,$10M,small
4482,"LeonaBio, Inc.",LONA,1620463,9900000,$10M,small
4483,MANNATECH INC,MTEX,1056358,9875105,$10M,small
4484,GLEN BURNIE BANCORP,GLBZ,890066,9843992,$10M,small
4485,CIK 1857855,,1857855,9812411,$10M,small
4486,CARVER BANCORP INC,CARV,1016178,9810678,$10M,small
4487,JEWETT CAMERON TRADING CO LTD,JCTC,885307,9802679,$10M,small
4488,"Traws Pharma, Inc.",TRAW,1130598,9800000,$10M,small
4489,Aptevo Therapeutics Inc.,APVO,1671584,9800000,$10M,small
4490,DYNAMIC AEROSPACE SYSTEMS Corp,BRQL,1854526,9783390,$10M,small
4491,iPower Inc.,IPW,1830072,9775042,$10M,small
4492,Stardust Power Inc.,SDSTW,1831979,9765270,$10M,small
4493,"Marpai, Inc.",MRAI,1844392,9748057,$10M,small
4494,GAXOS.AI INC.,GXAI,1895618,9729823,$10M,small
4495,LIQTECH INTERNATIONAL INC,LIQT,1307579,9702533,$10M,small
4496,"System1, Inc.",SSTPW,1805833,9700000,$10M,small
4497,"BioCardia, Inc.",BCDA,925741,9700000,$10M,small
4498,Accustem Sciences Inc.,ACUT,1850767,9684334,$10M,small
4499,"SUNation Energy, Inc.",SUNE,22701,9666000,$10M,small
4500,"Alaunos Therapeutics, Inc.",TCRT,1107421,9608631,$10M,small
4501,"Alzamend Neuro, Inc.",ALZN,1677077,9600000,$10M,small
4502,CIK 1753681,,1753681,9600000,$10M,small
4503,EDUCATIONAL DEVELOPMENT CORP,EDUC,31667,9597100,$10M,small
4504,MEXCO ENERGY CORP,MXC,66418,9540503,$10M,small
4505,Cosmos Health Inc.,COSM,1474167,9526306,$10M,small
4506,"Iveda Solutions, Inc.",IVDAW,1397183,9500000,$10M,small
4507,JANEL CORP,JANL,1133062,9450464,$9M,small
4508,Raphael Pharmaceutical Inc.,RAPH,1415397,9432556,$9M,small
4509,"GENERATION INCOME PROPERTIES, INC.",GIPRW,1651721,9400000,$9M,small
4510,Vocodia Holdings Corp,VHAI,1880431,9391205,$9M,small
4511,"BIOXYTRAN, INC",BIXT,1445815,9326387,$9M,small
4512,CIK 1885461,,1885461,9300000,$9M,small
4513,"Abpro Holdings, Inc.",ABPWW,1893219,9300000,$9M,small
4514,"ADAPTIN BIO, INC.",APTN,1938571,9300000,$9M,small
4515,"ARTELO BIOSCIENCES, INC.",ARTL,1621221,9288602,$9M,small
4516,"SPAR Group, Inc.",SGRP,1004989,9249927,$9M,small
4517,TOP Financial Group Ltd,TOP,1848275,9240000,$9M,small
4518,"Clean Energy Technologies, Inc.",CETY,1329606,9209821,$9M,small
4519,DAWSON GEOPHYSICAL CO,DWSN,799165,9180000,$9M,small
4520,Medinotec Inc.,MDNC,1931055,9157135,$9M,small
4521,SRX Global Inc.,SRXH,1471727,9142691,$9M,small
4522,"Oncotelic Therapeutics, Inc.",OTLC,908259,9108801,$9M,small
4523,"TherapeuticsMD, Inc.",TXMD,25743,9036147,$9M,small
4524,CIK 1922858,,1922858,9003636,$9M,small
4525,Kentucky First Federal Bancorp,KFFB,1297341,8800000,$9M,small
4526,"Moleculin Biotech, Inc.",MBRX,1659617,8800000,$9M,small
4527,BION ENVIRONMENTAL TECHNOLOGIES INC,BNET,875729,8800000,$9M,small
4528,"CNS Pharmaceuticals, Inc.",CNSP,1729427,8780000,$9M,small
4529,Trio Petroleum Corp,TPET,1898766,8775576,$9M,small
4530,CIK 1861063,,1861063,8770283,$9M,small
4531,"AMERICAN BATTERY MATERIALS, INC.",BLTH,1487718,8767836,$9M,small
4532,INTERGROUP CORP,INTG,69422,8730000,$9M,small
4533,"AEON Biopharma, Inc.",AEON,1837607,8700000,$9M,small
4534,AMERICAN REBEL HOLDINGS INC,AREBW,1648087,8647718,$9M,small
4535,Beneficient,BENFW,1775734,8647572,$9M,small
4536,"EQUUS TOTAL RETURN, INC.",EQS,878932,8642891,$9M,small
4537,"GT Biopharma, Inc.",GTBP,109657,8600000,$9M,small
4538,"Aprea Therapeutics, Inc.",APRE,1781983,8600000,$9M,small
4539,"SPARTA COMMERCIAL SERVICES, INC.",SRCO,318299,8549999,$9M,small
4540,"RTB Digital, Inc.",RTB,1419275,8527243,$9M,small
4541,"Elvictor Group, Inc.",ELVG,1741489,8479622,$8M,small
4542,BIOVIE INC.,BIVIW,1580149,8454444,$8M,small
4543,"UNIVERSAL SAFETY PRODUCTS, INC.",UUU,102109,8400000,$8M,small
4544,"Magnolia Bancorp, Inc.",MGNO,2033615,8400000,$8M,small
4545,"Security Midwest Bancorp, Inc.",SBMW,2036060,8400000,$8M,small
4546,"TerraVolt Holdings, Inc.",GEDC,1174891,8359069,$8M,small
4547,"TALPHERA, INC.",TLPH,1427925,8300000,$8M,small
4548,EON Resources Inc.,EONR-WT,1842556,8300000,$8M,small
4549,"Aeries Technology, Inc.",AERTW,1853044,8300000,$8M,small
4550,CIK 1894057,,1894057,8300000,$8M,small
4551,TAITRON COMPONENTS INC,TAIT,942126,8300000,$8M,small
4552,"Soluna Holdings, Inc",SLNHP,64463,8284532,$8M,small
4553,INTERLINK ELECTRONICS INC,LINK,828146,8239829,$8M,small
4554,"Interactive Strength, Inc.",TRNR,1785056,8228724,$8M,small
4555,"PCS Edventures!, Inc.",PCSV,1122020,8216915,$8M,small
4556,A.K.A. BRANDS HOLDING CORP.,AKA,1865107,8195700,$8M,small
4557,"Processa Pharmaceuticals, Inc.",PCSA,1533743,8100000,$8M,small
4558,RETRACTABLE TECHNOLOGIES INC,RVP,946563,8100000,$8M,small
4559,"Dogwood Therapeutics, Inc.",DWTX,1818844,8092720,$8M,small
4560,"SYNTEC OPTICS HOLDINGS, INC.",OPTXW,1866816,8016116,$8M,small
4561,AVALON HOLDINGS CORP,AWX,1061069,8000000,$8M,small
4562,"Calidi Biotherapeutics, Inc.",CLDWW,1855485,8000000,$8M,small
4563,Zeo Energy Corp.,ZEOWW,1865506,8000000,$8M,small
4564,"High Roller Technologies, Inc.",ROLR,1947210,8000000,$8M,small
4565,CIK 1839998,,1839998,7988383,$8M,small
4566,BLUSKY AI INC.,BSAI,1416090,7976632,$8M,small
4567,Axe Compute Inc.,AGPU,1446159,7965485,$8M,small
4568,CIK 1907730,,1907730,7960000,$8M,small
4569,"VerifyMe, Inc.",VRME,1104038,7959516,$8M,small
4570,"CAMBER ENERGY, INC.",CEIN,1309082,7936585,$8M,small
4571,CANNABIS SUISSE CORP.,CSUI,1680132,7862930,$8M,small
4572,"Apimeds Pharmaceuticals US, Inc.",APUS,1894525,7811096,$8M,small
4573,CIK 1603652,,1603652,7800000,$8M,small
4574,"ENERGY FOCUS, INC/DE",EFOI,924168,7800000,$8M,small
4575,OLENOX INDUSTRIES INC.,OLOX,1023994,7781458,$8M,small
4576,Edible Garden AG Inc,EDBLW,1809750,7700000,$8M,small
4577,"OSR Health, Inc.",OSRHW,1840425,7700000,$8M,small
4578,"Sintx Technologies, Inc.",SINT,1269026,7651741,$8M,small
4579,CIK 1460602,,1460602,7649760,$8M,small
4580,La Rosa Holdings Corp.,LRHC,1879403,7610490,$8M,small
4581,EACO CORP,EACO,784539,7605000,$8M,small
4582,VINCE HOLDING CORP.,VNCE,1579157,7600000,$8M,small
4583,"IN8BIO, INC.",INAB,1740279,7600000,$8M,small
4584,"HG Holdings, Inc.",STLY,797465,7600000,$8M,small
4585,IMPACT BIOMEDICAL INC.,IBO,1834105,7599000,$8M,small
4586,"HeartCore Enterprises, Inc.",HTCR,1892322,7593567,$8M,small
4587,Greenpro Capital Corp.,GRNQ,1597846,7592303,$8M,small
4588,"Marwynn Holdings, Inc.",MWYN,2030522,7558490,$8M,small
4589,CIK 1586495,,1586495,7554813,$8M,small
4590,"VivoSim Labs, INC.",VIVS,1497253,7538844,$8M,small
4591,Helio Corp /FL/,HLEOD,1953988,7515000,$8M,small
4592,"Genprex, Inc.",GNPX,1595248,7500000,$8M,small
4593,CIK 1815849,,1815849,7500000,$8M,small
4594,"INTENSITY THERAPEUTICS, INC.",INTS,1567264,7400000,$7M,small
4595,CALLAN JMB INC.,CJMB,2032545,7398291,$7M,small
4596,CIK 1761510,,1761510,7339985,$7M,small
4597,"Tenon Medical, Inc.",TNONW,1560293,7321997,$7M,small
4598,"ENvue Medical, Inc.",FEED,1326706,7300000,$7M,small
4599,"Bolt Biotherapeutics, Inc.",BOLT,1641281,7300000,$7M,small
4600,SeaStar Medical Holding Corp,ICUCW,1831868,7300000,$7M,small
4601,"Rain Enhancement Technologies Holdco, Inc.",RAINW,2028293,7300000,$7M,small
4602,"MSP Recovery, Inc.",MSPR,1802450,7239020,$7M,small
4603,"AYTU BIOPHARMA, INC",AYTU,1385818,7238109,$7M,small
4604,Bone Biologics Corp,BBLGW,1419554,7232186,$7M,small
4605,Perfect Moment Ltd.,PMNT,1849221,7226000,$7M,small
4606,American Strategic Investment Co.,NYC,1595527,7200000,$7M,small
4607,Sono Group N.V.,SSM,1840416,7200000,$7M,small
4608,PUBLIC CO MANAGEMENT CORP,PCMC,1141964,7198131,$7M,small
4609,"CID Holdco, Inc.",DAICW,2033770,7171964,$7M,small
4610,House of Doge Inc.,HODO,1903595,7161164,$7M,small
4611,"Zeo ScientifiX, Inc.",ZEOX,1557376,7129000,$7M,small
4612,Trinity Place Holdings Inc.,TPHS,724742,7120000,$7M,small
4613,"Equillium, Inc.",EQ,1746466,7100000,$7M,small
4614,"Faeth Therapeutics, Inc.",FTH,1829802,7100000,$7M,small
4615,"Ascent Solar Technologies, Inc.",ASTI,1350102,7075300,$7M,small
4616,"Thunder Power Holdings, Inc.",AIEV,1912582,7072466,$7M,small
4617,CIK 1231339,,1231339,7067066,$7M,small
4618,Sunshine Biopharma Inc.,SBFMW,1402328,7061719,$7M,small
4619,Evolution Metals & Technologies Corp.,EMAT,1866226,7054212,$7M,small
4620,"CV Sciences, Inc.",CVSI,1510964,7000000,$7M,small
4621,"Minerva Neurosciences, Inc.",NERV,1598646,7000000,$7M,small
4622,AmBase Corp,ABCP,20639,7000000,$7M,small
4623,Innovative Eyewear Inc,LUCY,1808377,6993000,$7M,small
4624,"Bright Mountain Media, Inc.",BMTM,1568385,6959173,$7M,small
4625,ATHENA GOLD CORP,AHNRF,1304409,6948945,$7M,small
4626,"Medalist Diversified, Inc.",MDRR,1654595,6923881,$7M,small
4627,CIK 1289850,,1289850,6900000,$7M,small
4628,Biofrontera Inc.,BFRIW,1858685,6900000,$7M,small
4629,"Kairos Pharma, LTD.",KAPA,1962011,6900000,$7M,small
4630,CIK 1838513,,1838513,6886198,$7M,small
4631,Toppoint Holdings Inc.,TOPP,1960847,6880000,$7M,small
4632,ATLANTIC AMERICAN CORP,AAME,8177,6854118,$7M,small
4633,Technology & Telecommunication Acquisition Corp,TETWF,1900679,6851784,$7M,small
4634,PAID INC,PAYD,1017655,6851217,$7M,small
4635,OFA Group,OFAL,2036307,6838750,$7M,small
4636,TON Strategy Co,TONX,1566610,6804000,$7M,small
4637,"GULF RESOURCES, INC.",GURE,885462,6800000,$7M,small
4638,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,IOR,949961,6800000,$7M,small
4639,"ADM TRONICS UNLIMITED, INC.",ADMT,849401,6758849,$7M,small
4640,"Sundance Strategies, Inc.",SUND,1171838,6734673,$7M,small
4641,"Resonate Blends, Inc.",KOAN,897078,6732534,$7M,small
4642,"Our Bond, Inc.",OBAI,1756064,6722895,$7M,small
4643,"ADVENT TECHNOLOGIES HOLDINGS, INC.",ADNH,1744494,6700000,$7M,small
4644,CIK 1820566,,1820566,6700000,$7M,small
4645,Pelthos Therapeutics Inc.,PTHS,1919246,6700000,$7M,small
4646,GHST World Inc.,GHST,1121795,6696894,$7M,small
4647,CIK 1848861,,1848861,6687916,$7M,small
4648,NaturalShrimp Inc,SHMP,1465470,6648639,$7M,small
4649,"Protagenic Therapeutics, Inc.\new",PTIX,1022899,6636632,$7M,small
4650,"Rocky Mountain Chocolate Factory, Inc.",RMCF,1616262,6625531,$7M,small
4651,"iANTHUS CAPITAL HOLDINGS, INC.",ITHUF,1643154,6600000,$7M,small
4652,"CleanCore Solutions, Inc.",ZONE,1956741,6600000,$7M,small
4653,"SOCKET MOBILE, INC.",SCKT,944075,6595000,$7M,small
4654,"Big Digital Energy, Inc.",BGDE,1218683,6500000,$6M,small
4655,"Transcode Therapeutics, Inc.",RNAZ,1829635,6500000,$6M,small
4656,CIK 1879814,,1879814,6500000,$6M,small
4657,"Direct Digital Holdings, Inc.",DRCT,1880613,6500000,$6M,small
4658,"Guerrilla RF, Inc.",GUER,1832487,6493564,$6M,small
4659,"ADIAL PHARMACEUTICALS, INC.",ADIL,1513525,6483200,$6M,small
4660,"SPLASH BEVERAGE GROUP, INC.",SBEV,1553788,6454754,$6M,small
4661,AIM ImmunoTech Inc.,AIM,946644,6411460,$6M,small
4662,"Vyome Holdings, Inc",HIND,1427570,6402262,$6M,small
4663,"Newton Golf Company, Inc.",NWTG,1934245,6402221,$6M,small
4664,"AZIO AI HOLDINGS, INC.",AZIO,1563568,6400000,$6M,small
4665,"Canton Strategic Holdings, Inc.",CNTN,1861657,6400000,$6M,small
4666,BIOMERICA INC,BMRA,73290,6400000,$6M,small
4667,SURGE COMPONENTS INC,SPRS,747540,6400000,$6M,small
4668,T-REX Acquisition Corp.,TRXA,1437750,6389318,$6M,small
4669,Nexentis Technologies Inc.,NXTS,1789192,6387364,$6M,small
4670,"Phunware, Inc.",PHUN,1665300,6378668,$6M,small
4671,Peraso Inc.,PRSO,890394,6342613,$6M,small
4672,CIK 844887,,844887,6338333,$6M,small
4673,"Sonoma Pharmaceuticals, Inc.",SNOA,1367083,6322289,$6M,small
4674,"Autonomix Medical, Inc.",AMIX,1617867,6307279,$6M,small
4675,"PharmaCyte Biotech, Inc.",PMCB,1157075,6278282,$6M,small
4676,LFTD PARTNERS INC.,LIFD,1391135,6250713,$6M,small
4677,"Gyrodyne, LLC",GYRO,1589061,6244153,$6M,small
4678,"XBP Global Holdings, Inc.",XBPEW,1839530,6220383,$6M,small
4679,CIK 1939365,,1939365,6214608,$6M,small
4680,HCW Biologics Inc.,HCWB,1828673,6200000,$6M,small
4681,Solana Co,HSDT,1610853,6191849,$6M,small
4682,"Algorhythm Holdings, Inc.",RIME,923601,6101120,$6M,small
4683,RADNOSTIX INC,INIS,1038277,6000000,$6M,small
4684,"FiEE, Inc.",FIEE,1467761,6000000,$6M,small
4685,AltEnergy Acquisition Corp,AEAEW,1852016,5998158,$6M,small
4686,"FAMILY OFFICE OF AMERICA, INC.",FOFA,1871181,5949781,$6M,small
4687,Stimcell Energetics Inc.,STME,1493712,5909613,$6M,small
4688,Kun Peng International Ltd.,KPEA,1502557,5841609,$6M,small
4689,Dragonfly Energy Holdings Corp.,DFLIW,1847986,5800000,$6M,small
4690,"Cardio Diagnostics Holdings, Inc.",CDIOW,1870144,5800000,$6M,small
4691,"Electronic Servitor Publication Network, Inc.",XESP,1709542,5795790,$6M,small
4692,Crown PropTech Acquisitions,CPTKW,1827899,5788250,$6M,small
4693,"Indaptus Therapeutics, Inc.",INDP,1857044,5781886,$6M,small
4694,CareView Communications Inc,CRVW,1377149,5767684,$6M,small
4695,"Arcadia Biosciences, Inc.",RKDA,1469443,5740919,$6M,small
4696,Crisp Momentum Inc.,CRSF,924396,5712580,$6M,small
4697,LIVE VENTURES Inc,LIVE,1045742,5700000,$6M,small
4698,ACTELIS NETWORKS INC,ASNS,1141284,5700000,$6M,small
4699,SemiLEDs Corp,LEDS,1333822,5700000,$6M,small
4700,Quantum Cyber N.V.,QUCY,1874252,5700000,$6M,small
4701,Golden Minerals Co,AUMN,1011509,5670000,$6M,small
4702,AETHLON MEDICAL INC,AEMD,882291,5670000,$6M,small
4703,"Saker Aviation Services, Inc.",SKAS,1128281,5665892,$6M,small
4704,Stemtech Corp,STEK,1511820,5645051,$6M,small
4705,"Adia Nutrition, Inc.",ADIA,1160420,5628329,$6M,small
4706,"Totaligent, Inc.",TGNT,846377,5600000,$6M,small
4707,Creative Media & Community Trust Corp,CMCT,908311,5600000,$6M,small
4708,CIK 1321517,,1321517,5590762,$6M,small
4709,"AIxCrypto Holdings, Inc.",AIXC,1460702,5581476,$6M,small
4710,"VACCINEX, INC.",VCNX,1205922,5577428,$6M,small
4711,"SkyAI, Inc.",SKYAW,1737995,5569875,$6M,small
4712,"Kaival Brands Innovations Group, Inc.",KAVL,1762239,5540305,$6M,small
4713,reAlpha Tech Corp.,AIRE,1859199,5525923,$6M,small
4714,WASTE ENERGY CORP.,WAST,1515139,5521171,$6M,small
4715,"SolarWindow Technologies, Inc.",WNDW,1071840,5517000,$6M,small
4716,CIK 351789,,351789,5500000,$6M,small
4717,Change Agents Corporation.,CHGA,1630212,5482000,$5M,small
4718,"Ocean Biomedical, Inc.",OCEA,1869974,5473915,$5M,small
4719,SusGlobal Energy Corp.,SNRG,1652539,5440726,$5M,small
4720,Cambium Networks Corp,CMBMF,1738177,5419541,$5M,small
4721,"Presurance Holdings, Inc.",PRHIZ,1502292,5400000,$5M,small
4722,"Glucotrack, Inc.",GCTK,1506983,5400000,$5M,small
4723,"Quoin Pharmaceuticals, Ltd.",QNRX,1671502,5400000,$5M,small
4724,Pineapple Financial Inc.,PAPL,1938109,5391000,$5M,small
4725,"GPO Plus, Inc.",GPOX,1673475,5362726,$5M,small
4726,Agape ATP Corp,ATPC,1713210,5352889,$5M,small
4727,DIXIE GROUP INC,DXYN,29332,5348312,$5M,small
4728,"New Concept Energy, Inc.",GBR,105744,5347085,$5M,small
4729,"AtlasClear Holdings, Inc.",ATCHW,1963088,5346000,$5M,small
4730,CIK 1771951,,1771951,5335549,$5M,small
4731,"Silo Pharma, Inc.",SILO,1514183,5325513,$5M,small
4732,"Corvex, Inc.",MOVE,1734750,5309169,$5M,small
4733,"Professional Diversity Network, Inc.",IPDN,1546296,5303406,$5M,small
4734,CIK 1013706,,1013706,5300000,$5M,small
4735,"Ensysce Biosciences, Inc.",ENSC,1716947,5300000,$5M,small
4736,"Reliance Global Group, Inc.",EZRA,1812727,5300000,$5M,small
4737,CIK 1879001,,1879001,5300000,$5M,small
4738,BARNWELL INDUSTRIES INC,BRN,10048,5290000,$5M,small
4739,"Brownie's Marine Group, Inc",BWMG,1166708,5273810,$5M,small
4740,Chain Bridge I,CBGGF,1845149,5263751,$5M,small
4741,Solidion Technology Inc.,STI,1881551,5261123,$5M,small
4742,"SKINVISIBLE, INC.",SKVI,1085277,5259630,$5M,small
4743,Neuphoria Therapeutics Inc.,NEUP,1191070,5213998,$5M,small
4744,CIK 96885,,96885,5209647,$5M,small
4745,DESTINY MEDIA TECHNOLOGIES INC,DSNY,1099369,5204201,$5M,small
4746,"Presidio Property Trust, Inc.",SQFTW,1080657,5200000,$5M,small
4747,CIK 1618694,,1618694,5200000,$5M,small
4748,Sports Entertainment Gaming Global Corp,LTRYW,1673481,5200000,$5M,small
4749,"BIMINI CAPITAL MANAGEMENT, INC.",BMNM,1275477,5198027,$5M,small
4750,"Cavitation Technologies, Inc.",CVAT,1376793,5192000,$5M,small
4751,PHOENIX MOTOR INC.,PEVM,1879848,5191394,$5M,small
4752,CIK 2000762,,2000762,5180000,$5M,small
4753,T Stamp Inc,IDAI,1718939,5164124,$5M,small
4754,"Hartford Creative Group, Inc.",HFUS,1482554,5139552,$5M,small
4755,"TaoWeave, Inc.",TWAV,746210,5128910,$5M,small
4756,"Xenetic Biosciences, Inc.",XBIO,1534525,5110488,$5M,small
4757,"Freight Technologies, Inc.",FRGT,1687542,5105717,$5M,small
4758,Pasithea Therapeutics Corp.,KTTA,1841330,5100000,$5M,small
4759,CIK 707388,,707388,5100000,$5M,small
4760,CLEARONE INC,CLRO,840715,5100000,$5M,small
4761,"CITIUS ONCOLOGY, INC.",CTOR,1851484,5097850,$5M,small
4762,"IP STRATEGY HOLDINGS, INC.",IPST,1788230,5087728,$5M,small
4763,"BIO-PATH HOLDINGS, INC.",BPTH,1133818,5042574,$5M,small
